departamento_id,departamento_nombre,provincia_id,provincia_nombre,anio,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
98,RÍO CUARTO,14,Córdoba,2021,21,Enfermedad tipo influenza (ETI),10,35 a 44,4
7,ARAUCO,46,La Rioja,2021,2,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,1
175,TULUMBA,14,Córdoba,2021,14,Neumonía en pacientes internados,11,45 a 64,2
21,CAPITAL,18,Corrientes,2021,1,Enfermedad tipo influenza (ETI),9,25 a 34,11
21,CAPITAL,18,Corrientes,2021,1,Enfermedad tipo influenza (ETI),11,45 a 64,6
511,MAIPÚ,6,Buenos Aires,2021,3,Neumonía en pacientes ambulatorios,6,10 a 14,1
511,MAIPÚ,6,Buenos Aires,2021,3,Neumonía en pacientes ambulatorios,7,15 a 19,2
511,MAIPÚ,6,Buenos Aires,2021,3,Neumonía en pacientes ambulatorios,8,20 a 24,1
511,MAIPÚ,6,Buenos Aires,2021,3,Neumonía en pacientes ambulatorios,9,25 a 34,1
105,SAN RAFAEL,50,Mendoza,2020,19,Enfermedad tipo influenza (ETI),4,2 a 4,1
105,SAN RAFAEL,50,Mendoza,2020,19,Enfermedad tipo influenza (ETI),5,5 a 9,1
105,SAN RAFAEL,50,Mendoza,2020,19,Enfermedad tipo influenza (ETI),7,15 a 19,1
105,SAN RAFAEL,50,Mendoza,2020,19,Enfermedad tipo influenza (ETI),8,20 a 24,1
105,SAN RAFAEL,50,Mendoza,2020,19,Enfermedad tipo influenza (ETI),9,25 a 34,1
105,SAN RAFAEL,50,Mendoza,2020,19,Enfermedad tipo influenza (ETI),10,35 a 44,1
140,SAN FERNANDO,22,Chaco,2021,33,Neumonía en pacientes ambulatorios,9,25 a 34,2
140,SAN FERNANDO,22,Chaco,2021,33,Neumonía en pacientes ambulatorios,10,35 a 44,2
140,SAN FERNANDO,22,Chaco,2021,33,Neumonía en pacientes ambulatorios,11,45 a 64,4
140,SAN FERNANDO,22,Chaco,2021,33,Neumonía en pacientes ambulatorios,12,65 a 74,2
441,LA PLATA,6,Buenos Aires,2021,25,Enfermedad tipo influenza (ETI),4,2 a 4,4
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,28,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,2
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,28,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,3
35,CONFLUENCIA,58,Neuquén,2021,32,Enfermedad tipo influenza (ETI),9,25 a 34,1
35,CONFLUENCIA,58,Neuquén,2021,32,Neumonía en pacientes ambulatorios,5,5 a 9,1
35,CONFLUENCIA,58,Neuquén,2021,32,Neumonía en pacientes ambulatorios,11,45 a 64,1
35,CONFLUENCIA,58,Neuquén,2021,32,Neumonía en pacientes ambulatorios,12,65 a 74,1
35,CONFLUENCIA,58,Neuquén,2021,32,Neumonía en pacientes ambulatorios,13,>= a 75,2
35,CONFLUENCIA,58,Neuquén,2021,32,Neumonía en pacientes internados,10,35 a 44,2
35,CONFLUENCIA,58,Neuquén,2021,32,Neumonía en pacientes internados,12,65 a 74,1
35,CONFLUENCIA,58,Neuquén,2021,32,Neumonía en pacientes internados,13,>= a 75,1
70,LA PAZ,30,Entre Ríos,2020,49,Enfermedad tipo influenza (ETI),4,2 a 4,1
42,CHILECITO ,46,La Rioja,2021,30,Enfermedad tipo influenza (ETI),4,2 a 4,1
42,CHILECITO ,46,La Rioja,2021,30,Enfermedad tipo influenza (ETI),5,5 a 9,1
98,SAN IGNACIO,54,Misiones,2021,9,Enfermedad tipo influenza (ETI),2,6 a 11 m,3
98,SAN IGNACIO,54,Misiones,2021,9,Enfermedad tipo influenza (ETI),3,12 a 23 m,4
35,FUTALEUFÚ,26,Chubut,2021,40,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,1
105,SARMIENTO,70,San Juan,2021,39,Enfermedad tipo influenza (ETI),9,25 a 34,1
406,HIPÓLITO YRIGOYEN,6,Buenos Aires,2021,21,Neumonía (sin especificar),12,65 a 74,1
7,BELGRANO,82,Santa Fe,2021,26,Enfermedad tipo influenza (ETI),9,25 a 34,1
7,BELGRANO,82,Santa Fe,2021,26,Neumonía (sin especificar),11,45 a 64,1
21,BARILOCHE,62,Río Negro,2021,42,Enfermedad tipo influenza (ETI),6,10 a 14,1
14,CAPITAL,14,Córdoba,2021,27,Neumonía en pacientes ambulatorios,5,5 a 9,1
14,CAPITAL,14,Córdoba,2021,27,Neumonía (sin especificar),1,< 6 m,1
14,CAPITAL,14,Córdoba,2021,27,Neumonía (sin especificar),3,12 a 23 m,3
14,CAPITAL,14,Córdoba,2021,27,Neumonía (sin especificar),4,2 a 4,2
14,CAPITAL,14,Córdoba,2021,27,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,11
14,CAPITAL,14,Córdoba,2021,27,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,2
14,CAPITAL,14,Córdoba,2021,27,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,3
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Enfermedad tipo influenza (ETI),1,< 6 m,1
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Enfermedad tipo influenza (ETI),2,6 a 11 m,1
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Enfermedad tipo influenza (ETI),4,2 a 4,2
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Enfermedad tipo influenza (ETI),5,5 a 9,2
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Enfermedad tipo influenza (ETI),9,25 a 34,4
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Enfermedad tipo influenza (ETI),12,65 a 74,1
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Neumonía en pacientes ambulatorios,4,2 a 4,2
84,LIBERTADOR GENERAL SAN MARTÍN,22,Chaco,2021,8,Neumonía (sin especificar),11,45 a 64,1
84,LIBERTADOR GENERAL SAN MARTÍN,22,Chaco,2021,8,Neumonía (sin especificar),13,>= a 75,1
126,ORÁN,66,Salta,2021,1,Neumonía (sin especificar),9,25 a 34,1
126,ORÁN,66,Salta,2021,1,Neumonía (sin especificar),10,35 a 44,1
35,PATIÑO,34,Formosa,2020,26,Enfermedad tipo influenza (ETI),5,5 a 9,1
35,PATIÑO,34,Formosa,2020,26,Enfermedad tipo influenza (ETI),9,25 a 34,1
274,FLORENCIO VARELA,6,Buenos Aires,2020,24,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,5
63,SAN PEDRO,38,Jujuy,2020,40,Enfermedad tipo influenza (ETI),5,5 a 9,1
77,SAN ANTONIO,62,Río Negro,2021,19,Enfermedad tipo influenza (ETI),9,25 a 34,1
77,SAN ANTONIO,62,Río Negro,2021,19,Enfermedad tipo influenza (ETI),10,35 a 44,2
434,LANÚS,6,Buenos Aires,2021,35,Enfermedad tipo influenza (ETI),10,35 a 44,7
434,LANÚS,6,Buenos Aires,2021,35,Enfermedad tipo influenza (ETI),11,45 a 64,4
434,LANÚS,6,Buenos Aires,2021,35,Enfermedad tipo influenza (ETI),12,65 a 74,3
434,LANÚS,6,Buenos Aires,2021,35,Enfermedad tipo influenza (ETI),13,>= a 75,3
434,LANÚS,6,Buenos Aires,2021,35,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,3
434,LANÚS,6,Buenos Aires,2021,35,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,3
434,LANÚS,6,Buenos Aires,2021,35,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,4
140,SAN JUSTO,14,Córdoba,2021,30,Neumonía en pacientes ambulatorios,13,>= a 75,2
126,TUPUNGATO,50,Mendoza,2021,37,Neumonía (sin especificar),5,5 a 9,5
126,TUPUNGATO,50,Mendoza,2021,37,Neumonía (sin especificar),11,45 a 64,3
126,TUPUNGATO,50,Mendoza,2021,37,Neumonía (sin especificar),13,>= a 75,1
760,SAN MIGUEL,6,Buenos Aires,2021,18,Enfermedad tipo influenza (ETI),6,10 a 14,4
760,SAN MIGUEL,6,Buenos Aires,2021,18,Enfermedad tipo influenza (ETI),7,15 a 19,4
760,SAN MIGUEL,6,Buenos Aires,2021,18,Enfermedad tipo influenza (ETI),9,25 a 34,2
760,SAN MIGUEL,6,Buenos Aires,2021,18,Enfermedad tipo influenza (ETI),10,35 a 44,3
760,SAN MIGUEL,6,Buenos Aires,2021,18,Enfermedad tipo influenza (ETI),11,45 a 64,8
760,SAN MIGUEL,6,Buenos Aires,2021,18,Enfermedad tipo influenza (ETI),12,65 a 74,9
760,SAN MIGUEL,6,Buenos Aires,2021,18,Neumonía (sin especificar),7,15 a 19,2
760,SAN MIGUEL,6,Buenos Aires,2021,18,Neumonía (sin especificar),10,35 a 44,2
760,SAN MIGUEL,6,Buenos Aires,2021,18,Neumonía (sin especificar),11,45 a 64,2
760,SAN MIGUEL,6,Buenos Aires,2021,18,Neumonía (sin especificar),12,65 a 74,3
760,SAN MIGUEL,6,Buenos Aires,2021,18,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,2
609,PEHUAJÓ,6,Buenos Aires,2021,20,Neumonía (sin especificar),9,25 a 34,1
70,MONTEROS,90,Tucumán,2021,20,Neumonía (sin especificar),10,35 a 44,1
9,COMUNA 9,2,CABA,2021,16,Neumonía (sin especificar),11,45 a 64,1
28,CAPITAL,54,Misiones,2021,45,Enfermedad tipo influenza (ETI),3,12 a 23 m,3
28,CAPITAL,54,Misiones,2021,45,Enfermedad tipo influenza (ETI),4,2 a 4,10
28,CAPITAL,54,Misiones,2021,45,Enfermedad tipo influenza (ETI),5,5 a 9,1
28,CAPITAL,54,Misiones,2021,45,Enfermedad tipo influenza (ETI),6,10 a 14,2
28,CAPITAL,54,Misiones,2021,45,Enfermedad tipo influenza (ETI),8,20 a 24,1
28,CAPITAL,54,Misiones,2021,45,Enfermedad tipo influenza (ETI),9,25 a 34,4
28,CAPITAL,54,Misiones,2021,45,Enfermedad tipo influenza (ETI),10,35 a 44,1
28,CAPITAL,54,Misiones,2021,45,Enfermedad tipo influenza (ETI),11,45 a 64,1
28,CAPITAL,54,Misiones,2021,45,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,2
28,CAPITAL,54,Misiones,2021,39,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
28,CAPITAL,54,Misiones,2021,39,Enfermedad tipo influenza (ETI),4,2 a 4,2
28,CAPITAL,54,Misiones,2021,39,Enfermedad tipo influenza (ETI),5,5 a 9,2
28,CAPITAL,54,Misiones,2021,39,Enfermedad tipo influenza (ETI),9,25 a 34,1
760,SAN MIGUEL,6,Buenos Aires,2021,48,Enfermedad tipo influenza (ETI),3,12 a 23 m,5
760,SAN MIGUEL,6,Buenos Aires,2021,48,Enfermedad tipo influenza (ETI),4,2 a 4,4
760,SAN MIGUEL,6,Buenos Aires,2021,48,Enfermedad tipo influenza (ETI),5,5 a 9,6
760,SAN MIGUEL,6,Buenos Aires,2021,48,Enfermedad tipo influenza (ETI),6,10 a 14,3
760,SAN MIGUEL,6,Buenos Aires,2021,48,Enfermedad tipo influenza (ETI),7,15 a 19,5
760,SAN MIGUEL,6,Buenos Aires,2021,48,Enfermedad tipo influenza (ETI),9,25 a 34,5
15,CONCORDIA,30,Entre Ríos,2021,27,Neumonía (sin especificar),8,20 a 24,2
15,CONCORDIA,30,Entre Ríos,2021,27,Neumonía (sin especificar),11,45 a 64,1
14,DESEADO,78,Santa Cruz,2021,11,Enfermedad tipo influenza (ETI),2,6 a 11 m,1
14,DESEADO,78,Santa Cruz,2021,11,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
14,DESEADO,78,Santa Cruz,2021,11,Enfermedad tipo influenza (ETI),11,45 a 64,1
14,DESEADO,78,Santa Cruz,2021,11,Enfermedad tipo influenza (ETI),12,65 a 74,1
14,DESEADO,78,Santa Cruz,2021,11,Neumonía (sin especificar),12,65 a 74,1
441,LA PLATA,6,Buenos Aires,2021,12,Neumonía en pacientes ambulatorios,11,45 a 64,1
280,GENERAL ALVARADO,6,Buenos Aires,2021,1,Neumonía en pacientes ambulatorios,13,>= a 75,3
70,LEANDRO N. ALEM,54,Misiones,2020,51,Enfermedad tipo influenza (ETI),12,65 a 74,1
35,GENERAL PEDERNERA,74,San Luis,2020,50,Neumonía en pacientes ambulatorios,4,2 a 4,1
35,GENERAL PEDERNERA,74,San Luis,2020,50,Neumonía en pacientes ambulatorios,9,25 a 34,1
35,GENERAL PEDERNERA,74,San Luis,2020,50,Neumonía en pacientes ambulatorios,10,35 a 44,1
35,GENERAL PEDERNERA,74,San Luis,2020,50,Neumonía en pacientes ambulatorios,12,65 a 74,1
105,SAN RAFAEL,50,Mendoza,2020,40,Neumonía (sin especificar),11,45 a 64,2
105,SAN RAFAEL,50,Mendoza,2020,40,Neumonía (sin especificar),12,65 a 74,1
105,SAN RAFAEL,50,Mendoza,2020,40,Neumonía (sin especificar),13,>= a 75,1
42,GENERAL SAN MARTÍN,14,Córdoba,2020,49,Enfermedad tipo influenza (ETI),5,5 a 9,1
42,GENERAL SAN MARTÍN,14,Córdoba,2020,49,Enfermedad tipo influenza (ETI),8,20 a 24,3
42,GENERAL SAN MARTÍN,14,Córdoba,2020,49,Enfermedad tipo influenza (ETI),11,45 a 64,3
49,AZUL,6,Buenos Aires,2021,30,Enfermedad tipo influenza (ETI),5,5 a 9,2
49,AZUL,6,Buenos Aires,2021,30,Enfermedad tipo influenza (ETI),6,10 a 14,1
49,AZUL,6,Buenos Aires,2021,30,Enfermedad tipo influenza (ETI),11,45 a 64,2
49,AZUL,6,Buenos Aires,2021,32,Enfermedad tipo influenza (ETI),5,5 a 9,1
49,AZUL,6,Buenos Aires,2021,32,Enfermedad tipo influenza (ETI),6,10 a 14,1
49,AZUL,6,Buenos Aires,2021,33,Enfermedad tipo influenza (ETI),4,2 a 4,1
42,GENERAL ROCA,62,Río Negro,2021,47,Enfermedad tipo influenza (ETI),6,10 a 14,3
84,CAPITAL,90,Tucumán,2021,12,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,1
84,RIVADAVIA,70,San Juan,2021,35,Enfermedad tipo influenza (ETI),2,6 a 11 m,1
84,RIVADAVIA,70,San Juan,2021,35,Enfermedad tipo influenza (ETI),4,2 a 4,3
140,SAN FERNANDO,22,Chaco,2020,49,Enfermedad tipo influenza (ETI),9,25 a 34,1
49,FAMATINA ,46,La Rioja,2020,48,Enfermedad tipo influenza (ETI),2,6 a 11 m,1
35,BELÉN,10,Catamarca,2021,10,Enfermedad tipo influenza (ETI),5,5 a 9,1
35,BELÉN,10,Catamarca,2021,10,Enfermedad tipo influenza (ETI),6,10 a 14,1
42,GENERAL ROCA,62,Río Negro,2021,33,Enfermedad tipo influenza (ETI),12,65 a 74,1
28,FEDERACIÓN,30,Entre Ríos,2021,36,Enfermedad tipo influenza (ETI),1,< 6 m,1
28,FEDERACIÓN,30,Entre Ríos,2021,36,Enfermedad tipo influenza (ETI),2,6 a 11 m,2
28,FEDERACIÓN,30,Entre Ríos,2021,36,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
28,FEDERACIÓN,30,Entre Ríos,2021,36,Enfermedad tipo influenza (ETI),4,2 a 4,4
84,ROSARIO,82,Santa Fe,2021,16,Neumonía (sin especificar),5,5 a 9,6
84,ROSARIO,82,Santa Fe,2021,16,Neumonía (sin especificar),10,35 a 44,2
84,ROSARIO,82,Santa Fe,2021,16,Neumonía (sin especificar),11,45 a 64,4
84,ROSARIO,82,Santa Fe,2021,16,Neumonía (sin especificar),12,65 a 74,4
84,ROSARIO,82,Santa Fe,2021,16,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,4
70,LA PAZ,30,Entre Ríos,2021,44,Enfermedad tipo influenza (ETI),1,< 6 m,1
70,LA PAZ,30,Entre Ríos,2021,44,Enfermedad tipo influenza (ETI),2,6 a 11 m,2
70,LA PAZ,30,Entre Ríos,2021,44,Enfermedad tipo influenza (ETI),3,12 a 23 m,2
70,LA PAZ,30,Entre Ríos,2021,44,Enfermedad tipo influenza (ETI),4,2 a 4,1
70,LA PAZ,30,Entre Ríos,2021,44,Enfermedad tipo influenza (ETI),5,5 a 9,1
70,LA PAZ,30,Entre Ríos,2021,44,Enfermedad tipo influenza (ETI),6,10 a 14,1
70,LA PAZ,30,Entre Ríos,2021,44,Enfermedad tipo influenza (ETI),9,25 a 34,2
56,GUALEGUAYCHÚ,30,Entre Ríos,2021,51,Enfermedad tipo influenza (ETI),8,20 a 24,1
56,GRL. JOSÉ DE SAN MARTÍN,66,Salta,2021,33,Neumonía en pacientes ambulatorios,9,25 a 34,2
56,GRL. JOSÉ DE SAN MARTÍN,66,Salta,2021,33,Neumonía en pacientes ambulatorios,11,45 a 64,1
56,GRL. JOSÉ DE SAN MARTÍN,66,Salta,2021,33,Neumonía en pacientes ambulatorios,12,65 a 74,1
56,GRL. JOSÉ DE SAN MARTÍN,66,Salta,2021,33,Neumonía en pacientes ambulatorios,13,>= a 75,1
105,SARMIENTO,70,San Juan,2021,38,Enfermedad tipo influenza (ETI),1,< 6 m,2
105,SARMIENTO,70,San Juan,2021,38,Enfermedad tipo influenza (ETI),2,6 a 11 m,5
105,SARMIENTO,70,San Juan,2021,38,Enfermedad tipo influenza (ETI),4,2 a 4,19
105,SARMIENTO,70,San Juan,2021,38,Enfermedad tipo influenza (ETI),5,5 a 9,10
105,SARMIENTO,70,San Juan,2021,38,Enfermedad tipo influenza (ETI),6,10 a 14,2
791,TANDIL,6,Buenos Aires,2021,2,Enfermedad tipo influenza (ETI),4,2 a 4,1
427,LA MATANZA,6,Buenos Aires,2021,52,Neumonía en pacientes internados,11,45 a 64,1
427,LA MATANZA,6,Buenos Aires,2021,52,Neumonía en pacientes internados,12,65 a 74,2
427,LA MATANZA,6,Buenos Aires,2021,52,Neumonía en pacientes internados,13,>= a 75,2
21,CASTELLANOS,82,Santa Fe,2021,20,Enfermedad tipo influenza (ETI),10,35 a 44,3
21,CASTELLANOS,82,Santa Fe,2021,20,Neumonía en pacientes ambulatorios,13,>= a 75,4
21,CASTELLANOS,82,Santa Fe,2021,20,Neumonía en pacientes internados,13,>= a 75,4
84,PARANÁ,30,Entre Ríos,2021,7,Enfermedad tipo influenza (ETI),4,2 a 4,1
84,PARANÁ,30,Entre Ríos,2021,7,Enfermedad tipo influenza (ETI),6,10 a 14,1
84,PARANÁ,30,Entre Ríos,2021,7,Enfermedad tipo influenza (ETI),10,35 a 44,1
126,TUPUNGATO,50,Mendoza,2021,37,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,1
126,TUPUNGATO,50,Mendoza,2021,37,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,3
126,TUPUNGATO,50,Mendoza,2021,37,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,3
7,AYACUCHO,74,San Luis,2021,47,Enfermedad tipo influenza (ETI),2,6 a 11 m,1
21,CAPITAL,18,Corrientes,2021,40,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
21,CAPITAL,18,Corrientes,2021,40,Enfermedad tipo influenza (ETI),4,2 a 4,1
21,CAPITAL,18,Corrientes,2021,40,Enfermedad tipo influenza (ETI),5,5 a 9,3
21,CAPITAL,18,Corrientes,2021,40,Enfermedad tipo influenza (ETI),6,10 a 14,1
21,CAPITAL,18,Corrientes,2021,40,Enfermedad tipo influenza (ETI),7,15 a 19,1
21,CAPITAL,18,Corrientes,2021,40,Enfermedad tipo influenza (ETI),10,35 a 44,1
21,CAPITAL,18,Corrientes,2021,40,Enfermedad tipo influenza (ETI),11,45 a 64,1
420,LA COSTA,6,Buenos Aires,2021,23,Enfermedad tipo influenza (ETI),7,15 a 19,1
420,LA COSTA,6,Buenos Aires,2021,23,Enfermedad tipo influenza (ETI),9,25 a 34,2
420,LA COSTA,6,Buenos Aires,2021,23,Neumonía (sin especificar),9,25 a 34,1
420,LA COSTA,6,Buenos Aires,2021,23,Neumonía (sin especificar),11,45 a 64,3
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,32,Enfermedad tipo influenza (ETI),4,2 a 4,5
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,32,Enfermedad tipo influenza (ETI),5,5 a 9,3
21,GÜER AIKE,78,Santa Cruz,2021,22,Neumonía en pacientes ambulatorios,11,45 a 64,1
568,MORÓN,6,Buenos Aires,2021,11,Neumonía en pacientes internados,7,15 a 19,1
84,CAPITAL,90,Tucumán,2021,22,Neumonía en pacientes ambulatorios,10,35 a 44,1
84,CAPITAL,90,Tucumán,2021,22,Neumonía en pacientes ambulatorios,11,45 a 64,2
42,CHILECITO ,46,La Rioja,2021,41,Enfermedad tipo influenza (ETI),9,25 a 34,1
42,CHILECITO ,46,La Rioja,2021,41,Enfermedad tipo influenza (ETI),10,35 a 44,2
42,CHILECITO ,46,La Rioja,2021,41,Enfermedad tipo influenza (ETI),11,45 a 64,3
42,CHILECITO ,46,La Rioja,2021,41,Enfermedad tipo influenza (ETI),13,>= a 75,2
35,CONFLUENCIA,58,Neuquén,2021,34,Enfermedad tipo influenza (ETI),5,5 a 9,1
35,CONFLUENCIA,58,Neuquén,2021,34,Neumonía en pacientes ambulatorios,2,6 a 11 m,1
35,CONFLUENCIA,58,Neuquén,2021,34,Neumonía en pacientes ambulatorios,3,12 a 23 m,1
35,CONFLUENCIA,58,Neuquén,2021,34,Neumonía en pacientes internados,11,45 a 64,1
35,CONFLUENCIA,58,Neuquén,2021,34,Neumonía en pacientes internados,12,65 a 74,1
7,ARAUCO,46,La Rioja,2021,13,Enfermedad tipo influenza (ETI),5,5 a 9,2
7,ARAUCO,46,La Rioja,2021,13,Enfermedad tipo influenza (ETI),7,15 a 19,1
7,ARAUCO,46,La Rioja,2021,13,Enfermedad tipo influenza (ETI),12,65 a 74,1
7,ARAUCO,46,La Rioja,2021,13,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,2
7,ARAUCO,46,La Rioja,2021,14,Enfermedad tipo influenza (ETI),4,2 a 4,2
7,ARAUCO,46,La Rioja,2021,14,Enfermedad tipo influenza (ETI),5,5 a 9,1
434,LANÚS,6,Buenos Aires,2021,16,Neumonía en pacientes ambulatorios,10,35 a 44,1
588,9 DE JULIO,6,Buenos Aires,2021,4,Enfermedad tipo influenza (ETI),2,6 a 11 m,1
588,9 DE JULIO,6,Buenos Aires,2021,4,Enfermedad tipo influenza (ETI),4,2 a 4,1
588,9 DE JULIO,6,Buenos Aires,2021,4,Enfermedad tipo influenza (ETI),7,15 a 19,1
588,9 DE JULIO,6,Buenos Aires,2021,4,Enfermedad tipo influenza (ETI),8,20 a 24,1
588,9 DE JULIO,6,Buenos Aires,2021,4,Enfermedad tipo influenza (ETI),11,45 a 64,1
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,31,Neumonía en pacientes ambulatorios,1,< 6 m,3
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,31,Neumonía en pacientes ambulatorios,2,6 a 11 m,2
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,31,Neumonía en pacientes ambulatorios,3,12 a 23 m,1
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,31,Neumonía en pacientes ambulatorios,4,2 a 4,1
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,31,Neumonía en pacientes ambulatorios,6,10 a 14,1
70,INDEPENDENCIA,22,Chaco,2021,28,Enfermedad tipo influenza (ETI),1,< 6 m,2
70,INDEPENDENCIA,22,Chaco,2021,28,Enfermedad tipo influenza (ETI),4,2 a 4,1
70,INDEPENDENCIA,22,Chaco,2021,28,Enfermedad tipo influenza (ETI),6,10 a 14,1
70,INDEPENDENCIA,22,Chaco,2021,28,Enfermedad tipo influenza (ETI),7,15 a 19,2
70,INDEPENDENCIA,22,Chaco,2021,28,Enfermedad tipo influenza (ETI),8,20 a 24,1
70,INDEPENDENCIA,22,Chaco,2021,28,Enfermedad tipo influenza (ETI),11,45 a 64,2
7,AYACUCHO,74,San Luis,2021,27,Neumonía (sin especificar),12,65 a 74,1
14,EL CARMEN,38,Jujuy,2021,27,Enfermedad tipo influenza (ETI),4,2 a 4,7
14,EL CARMEN,38,Jujuy,2021,27,Enfermedad tipo influenza (ETI),5,5 a 9,7
14,EL CARMEN,38,Jujuy,2021,27,Enfermedad tipo influenza (ETI),6,10 a 14,2
14,EL CARMEN,38,Jujuy,2021,27,Enfermedad tipo influenza (ETI),10,35 a 44,1
14,EL CARMEN,38,Jujuy,2021,27,Enfermedad tipo influenza (ETI),11,45 a 64,1
140,SAN FERNANDO,22,Chaco,2021,9,Enfermedad tipo influenza (ETI),4,2 a 4,1
140,SAN FERNANDO,22,Chaco,2021,9,Enfermedad tipo influenza (ETI),5,5 a 9,5
140,SAN FERNANDO,22,Chaco,2021,9,Enfermedad tipo influenza (ETI),6,10 a 14,2
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Neumonía en pacientes ambulatorios,5,5 a 9,2
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Neumonía en pacientes ambulatorios,6,10 a 14,1
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Neumonía en pacientes ambulatorios,10,35 a 44,1
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Neumonía en pacientes ambulatorios,11,45 a 64,1
98,MAYOR LUIS J. FONTANA,22,Chaco,2021,19,Neumonía en pacientes ambulatorios,17,Edad Sin Esp.,1
140,SAN FERNANDO,22,Chaco,2021,8,Enfermedad tipo influenza (ETI),9,25 a 34,1
35,CAUCETE,70,San Juan,2021,15,Enfermedad tipo influenza (ETI),9,25 a 34,1
595,OLAVARRÍA,6,Buenos Aires,2021,16,Enfermedad tipo influenza (ETI),4,2 a 4,2
595,OLAVARRÍA,6,Buenos Aires,2021,16,Enfermedad tipo influenza (ETI),9,25 a 34,1
595,OLAVARRÍA,6,Buenos Aires,2021,16,Enfermedad tipo influenza (ETI),10,35 a 44,1
595,OLAVARRÍA,6,Buenos Aires,2021,16,Enfermedad tipo influenza (ETI),11,45 a 64,3
98,RÍO CUARTO,14,Córdoba,2020,22,Neumonía (sin especificar),10,35 a 44,1
98,RÍO CUARTO,14,Córdoba,2020,22,Neumonía (sin especificar),13,>= a 75,1
140,QUEBRACHOS,86,Santiago del Estero,2020,28,Enfermedad tipo influenza (ETI),7,15 a 19,1
140,QUEBRACHOS,86,Santiago del Estero,2020,28,Enfermedad tipo influenza (ETI),9,25 a 34,1
140,QUEBRACHOS,86,Santiago del Estero,2020,28,Enfermedad tipo influenza (ETI),10,35 a 44,1
7,CORPEN AIKE,78,Santa Cruz,2020,46,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
7,CORPEN AIKE,78,Santa Cruz,2020,46,Enfermedad tipo influenza (ETI),10,35 a 44,1
7,CORPEN AIKE,78,Santa Cruz,2020,46,Enfermedad tipo influenza (ETI),11,45 a 64,1
7,CORPEN AIKE,78,Santa Cruz,2020,46,Enfermedad tipo influenza (ETI),12,65 a 74,1
63,SAN PEDRO,38,Jujuy,2021,50,Enfermedad tipo influenza (ETI),6,10 a 14,4
63,SAN PEDRO,38,Jujuy,2021,50,Enfermedad tipo influenza (ETI),8,20 a 24,1
63,SAN PEDRO,38,Jujuy,2021,50,Enfermedad tipo influenza (ETI),9,25 a 34,1
63,SAN PEDRO,38,Jujuy,2021,50,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,1
